Player ID,Full Name,First Name,Last Name,Rating,Games Played (Avg),Points Per Game (Avg),Rebounds Per Game (Avg),Assists Per Game (Avg),Steals Per Game (Avg),Blocks Per Game (Avg),Field Goal % (Avg),Free Throw % (Avg),Three Point % (Avg)
202681,Kyrie Irving,Kyrie,Irving,89.34,49.3,1268.3,244.7,247.0,60.3,28.0,48.5,90.1,39.5
1628371,Jonathan Isaac,Jonathan,Isaac,87.29,46.7,276.0,206.0,25.3,39.3,51.3,44.6,65.3,34.4
1631093,Jaden Ivey,Jaden,Ivey,88.56,60.3,972.3,225.3,267.3,48.7,23.0,43.5,74.3,36.3
1641713,GG Jackson,GG,Jackson,86.78,38.5,454.0,144.0,44.0,20.0,14.5,40.0,73.8,34.7
1630543,Isaiah Jackson,Isaiah,Jackson,87.07,42.7,291.0,182.7,35.3,22.7,54.0,61.2,62.2,4.8
1631245,Quenton Jackson,Quenton,Jackson,80.58,13.3,73.3,18.7,23.3,8.7,2.0,30.9,84.9,15.3
202704,Reggie Jackson,Reggie,Jackson,88.66,60.3,554.0,113.7,195.3,35.7,7.3,41.1,83.1,34.3
1641748,Andre Jackson Jr.,Andre,Jackson Jr.,88.65,62.0,177.5,147.5,66.5,25.0,10.0,48.8,61.4,38.2
1628991,Jaren Jackson Jr.,Jaren,Jackson Jr.,89.63,67.7,1433.3,402.7,120.7,79.0,136.0,47.9,79.2,35.0
1631218,Trayce Jackson-Davis,Trayce,Jackson-Davis,88.2,65.0,473.5,326.0,93.0,26.0,57.0,63.9,57.0,0.0
1642355,Bronny James,Bronny,James,85.11,27.0,62.0,18.0,22.0,9.0,3.0,31.3,78.6,28.1
2544,LeBron James,LeBron,James,89.84,65.3,1707.3,507.0,513.0,69.7,36.3,51.8,76.7,36.9
1631170,Jaime Jaquez Jr.,Jaime,Jaquez Jr.,89.54,70.5,729.5,287.5,180.5,69.0,17.0,47.5,78.2,31.6
1629610,DaQuan Jeffries,DaQuan,Jeffries,82.78,22.3,110.3,47.3,19.7,8.7,8.7,41.9,26.7,17.8
1641998,Trey Jemison III,Trey,Jemison III,84.0,25.3,63.3,70.0,10.7,6.0,10.0,54.7,39.7,0.0
1642450,Daniss Jenkins,Daniss,Jenkins,16.48,7.0,7.0,2.0,3.0,0.0,0.0,30.0,0.0,14.3
1629660,Ty Jerome,Ty,Jerome,85.66,39.0,397.0,84.0,125.0,33.7,2.7,50.1,60.0,27.6
1630198,Isaiah Joe,Isaiah,Joe,90.27,75.0,694.3,183.7,102.0,47.3,13.0,44.6,83.5,41.2
1642358,AJ Johnson,AJ,Johnson,82.41,19.3,146.7,39.3,50.7,8.0,2.0,39.6,75.0,37.1
1629661,Cameron Johnson,Cameron,Johnson,88.56,44.0,694.0,187.7,119.3,39.0,15.3,46.5,83.3,41.2
1630552,Jalen Johnson,Jalen,Johnson,88.39,54.0,657.0,376.3,155.7,53.7,39.0,50.1,70.1,31.8
201949,James Johnson,James,Johnson,72.78,13.0,22.3,13.3,9.0,4.0,3.0,37.1,50.0,6.7
1629640,Keldon Johnson,Keldon,Johnson,89.39,69.7,1149.3,355.3,167.7,48.7,17.7,46.3,77.1,33.1
1630553,Keon Johnson,Keon,Johnson,87.02,41.3,353.0,116.0,79.0,34.7,12.3,38.2,78.2,35.3
1642352,Keshad Johnson,Keshad,Johnson,78.26,16.0,43.0,28.0,4.0,5.0,4.0,69.2,44.4,42.9
203999,Nikola Jokić,Nikola,Jokić,91.4,72.7,1948.7,895.0,700.7,107.3,53.3,59.7,81.3,38.6
1641732,Colby Jones,Colby,Jones,84.99,26.0,104.7,58.0,29.3,17.3,8.7,44.9,43.8,34.5
1641794,Dillon Jones,Dillon,Jones,86.43,54.0,135.0,121.0,58.0,16.0,4.0,38.3,60.7,25.4
1630529,Herbert Jones,Herbert,Jones,88.83,54.0,563.7,206.3,142.0,81.7,37.7,46.8,81.9,35.3
1642403,Isaac Jones,Isaac,Jones,89.02,40.0,134.0,57.0,12.0,5.0,10.0,65.1,63.9,37.5
1630539,Kai Jones,Kai,Jones,88.98,26.7,132.0,83.3,16.7,10.0,15.3,78.5,72.3,17.8
1630222,Mason Jones,Mason,Jones,47.32,6.3,19.0,8.0,6.7,1.0,0.3,40.6,70.0,22.0
1642461,Spencer Jones,Spencer,Jones,73.92,20.0,26.0,17.0,5.0,5.0,5.0,32.4,100.0,5.9
1630200,Tre Jones,Tre,Jones,88.29,30.7,220.0,77.3,128.0,24.7,6.7,53.1,82.0,40.1
1626145,Tyus Jones,Tyus,Jones,90.35,75.7,814.0,191.7,443.7,74.3,10.7,45.8,83.2,40.0
1627884,Derrick Jones Jr.,Derrick,Jones Jr.,89.76,72.3,585.7,222.0,56.3,53.7,40.3,50.3,71.8,34.6
201599,DeAndre Jordan,DeAndre,Jordan,88.41,43.7,183.3,214.3,37.7,11.3,22.0,68.0,45.7,33.3
202709,Cory Joseph,Cory,Joseph,87.11,46.0,222.3,70.0,110.3,21.3,5.3,39.6,71.4,35.4
1631107,Nikola Jović,Nikola,Jović,87.35,35.7,309.3,134.3,77.0,23.3,9.7,43.8,82.6,33.3
1630548,Johnny Juzang,Johnny,Juzang,86.33,34.0,267.3,86.3,33.0,15.7,4.3,41.0,68.8,34.3
1642530,Yuki Kawamura,Yuki,Kawamura,69.09,22.0,36.0,12.0,19.0,2.0,0.0,36.7,77.8,30.4
1630283,Kylor Kelley,Kylor,Kelley,57.33,7.3,22.7,26.0,3.3,0.7,2.0,61.6,58.9,0.0
1628379,Luke Kennard,Luke,Kennard,89.23,46.3,426.3,126.3,129.3,29.7,3.7,46.3,91.1,44.3
1631117,Walker Kessler,Walker,Kessler,89.7,65.3,612.7,602.7,75.3,30.7,155.0,67.9,54.6,24.0
1630296,Braxton Key,Braxton,Key,34.76,8.7,9.7,7.0,3.0,1.3,0.3,47.1,75.0,13.3
1630557,Corey Kispert,Corey,Kispert,90.15,71.7,865.0,204.3,115.3,33.0,13.0,47.8,81.0,39.0
1628467,Maxi Kleber,Maxi,Kleber,86.79,38.0,171.3,124.3,54.3,12.7,25.7,42.4,72.5,32.0
1641752,Bobi Klintman,Bobi,Klintman,50.99,8.0,15.0,7.0,7.0,2.0,1.0,60.0,50.0,40.0
1642261,Dalton Knecht,Dalton,Knecht,90.06,78.0,706.0,216.0,66.0,24.0,8.0,46.1,76.2,37.6
1628995,Kevin Knox II,Kevin,Knox II,87.23,29.0,168.7,66.7,14.3,9.7,7.7,47.7,81.6,32.3
1642278,Tyler Kolek,Tyler,Kolek,86.11,41.0,81.0,27.0,70.0,12.0,4.0,32.9,76.5,29.8
1631132,Christian Koloko,Christian,Koloko,86.89,47.5,136.0,131.5,23.5,14.5,36.5,54.3,67.0,4.2
1629723,John Konchar,John,Konchar,88.73,57.7,237.0,239.3,84.0,52.7,30.0,43.5,83.1,34.2
1628436,Luke Kornet,Luke,Kornet,92.03,68.3,345.3,282.0,79.0,23.3,59.3,67.8,80.6,41.0
1630249,Vít Krejčí,Vít,Krejčí,87.05,36.0,194.3,78.0,71.3,18.0,11.0,46.4,68.1,36.2
1630228,Jonathan Kuminga,Jonathan,Kuminga,88.95,62.7,857.7,267.7,130.7,44.7,29.3,50.3,68.9,33.2
1628398,Kyle Kuzma,Kyle,Kuzma,86.71,43.3,642.7,246.7,101.3,24.0,12.7,43.7,63.3,30.7
1631222,Jake LaRavia,Jake,LaRavia,87.7,44.0,305.3,172.7,105.3,41.3,15.3,46.8,65.2,41.7
203897,Zach LaVine,Zach,LaVine,89.51,49.3,1149.3,210.0,206.7,38.7,8.0,51.1,83.2,44.6
1627746,Skal Labissiere,Skal,Labissiere,85.79,16.7,77.0,65.3,16.3,3.0,11.3,49.5,43.4,53.2
1629111,Jock Landale,Jock,Landale,88.9,55.7,310.0,196.3,56.7,16.3,24.3,52.5,74.2,30.8
1641796,Pelle Larsson,Pelle,Larsson,87.78,55.0,251.0,92.0,65.0,32.0,7.0,43.8,67.2,33.7
