Player ID,Full Name,First Name,Last Name,Rating,Games Played (Avg),Points Per Game (Avg),Rebounds Per Game (Avg),Assists Per Game (Avg),Steals Per Game (Avg),Blocks Per Game (Avg),Field Goal % (Avg),Free Throw % (Avg),Three Point % (Avg)
1629057,Robert Williams III,Robert,Williams III,87.38,20.3,145.3,149.3,25.3,14.0,29.3,68.1,75.7,11.1
1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili,87.05,43.7,210.7,130.0,37.7,11.0,11.3,43.4,71.4,29.6
1631103,Malaki Branham,Malaki,Branham,89.21,62.7,532.7,126.7,107.0,23.7,5.7,44.3,84.0,35.1
1628449,Chris Boucher,Chris,Boucher,89.11,58.7,512.0,284.0,28.3,28.3,37.7,49.7,77.2,34.0
202696,Nikola Vučević,Nikola,Vučević,90.65,77.0,1388.7,813.0,258.3,57.0,56.3,51.1,82.1,34.8
1630182,Josh Green,Josh,Green,89.02,61.7,507.0,179.3,113.7,54.3,9.7,48.1,69.6,39.3
1630526,Jeremiah Robinson-Earl,Jeremiah,Robinson-Earl,88.29,49.3,275.0,190.3,50.7,24.3,7.3,45.8,80.6,33.6
1629023,P.J. Washington,P.J.,Washington,87.18,43.3,591.7,284.3,90.7,45.0,39.7,44.0,68.7,34.0
1629008,Michael Porter Jr.,Michael,Porter Jr.,90.4,73.3,1278.0,482.0,117.3,43.0,40.0,49.2,80.1,40.2
1630643,Jay Huff,Jay,Huff,89.17,30.3,171.0,53.7,16.7,7.0,21.0,57.2,90.8,41.3
1630230,Naji Marshall,Naji,Marshall,89.59,70.7,692.7,282.3,175.0,57.7,12.3,46.8,79.8,32.2
1631132,Christian Koloko,Christian,Koloko,86.89,47.5,136.0,131.5,23.5,14.5,36.5,54.3,67.0,4.2
1630540,Miles McBride,Miles,McBride,88.73,65.3,465.0,103.7,124.3,51.3,10.7,40.5,78.0,35.9
1627763,Malcolm Brogdon,Malcolm,Brogdon,88.35,43.3,639.3,173.0,186.7,28.3,10.3,45.2,85.6,38.1
1631116,Patrick Baldwin Jr.,Patrick,Baldwin Jr.,67.1,16.0,35.3,16.7,2.0,2.0,1.3,68.6,33.3,69.6
1631214,Alondes Williams,Alondes,Williams,12.74,3.0,3.3,0.7,0.3,0.0,0.3,41.7,33.3,33.3
1631096,Chet Holmgren,Chet,Holmgren,89.32,57.0,918.0,452.5,131.5,38.0,130.5,51.0,77.4,37.4
1642443,Jahmir Young,Jahmir,Young,37.03,6.0,11.0,3.0,6.0,0.0,0.0,80.0,100.0,50.0
1630227,Daishen Nix,Daishen,Nix,80.54,25.0,84.7,35.0,47.0,12.0,2.3,23.9,55.6,21.3
1641731,Bilal Coulibaly,Bilal,Coulibaly,88.19,61.0,629.5,275.0,154.5,67.5,44.5,42.8,72.4,31.4
1630703,Scoot Henderson,Scoot,Henderson,88.58,64.0,852.5,196.0,335.5,58.0,13.0,40.2,79.3,34.0
1629056,Terence Davis,Terence,Davis,83.59,31.7,247.3,78.0,36.0,22.7,7.7,28.2,53.6,23.2
1631210,Jacob Toppin,Jacob,Toppin,39.82,11.3,15.3,10.0,4.0,1.3,0.0,40.3,0.0,37.5
1630639,A.J. Lawson,A.J.,Lawson,85.83,23.0,124.7,45.7,17.0,7.7,3.0,62.2,44.5,19.6
1630545,Terrence Shannon Jr.,Terrence,Shannon Jr.,87.6,32.0,138.0,47.0,32.0,7.0,5.0,48.2,81.0,35.5
1641715,Cam Whitmore,Cam,Whitmore,87.84,49.0,528.0,165.5,41.0,30.5,15.0,44.9,71.4,35.7
201144,Mike Conley,Mike,Conley,90.1,71.3,749.7,194.0,406.0,80.0,15.0,42.8,88.2,41.2
1641752,Bobi Klintman,Bobi,Klintman,50.99,8.0,15.0,7.0,7.0,2.0,1.0,60.0,50.0,40.0
1629659,Talen Horton-Tucker,Talen,Horton-Tucker,88.18,58.0,531.0,143.7,168.7,35.7,19.7,42.4,76.4,31.7
1627832,Fred VanVleet,Fred,VanVleet,89.13,67.3,1149.7,259.7,472.3,106.0,40.7,39.6,85.6,35.8
203995,Vasilije Micić,Vasilije,Micić,72.95,27.3,179.3,59.3,85.3,10.0,0.0,23.2,55.3,24.0
202695,Kawhi Leonard,Kawhi,Leonard,89.66,52.3,1216.0,324.3,188.0,80.7,34.7,51.2,85.5,41.5
1630557,Corey Kispert,Corey,Kispert,90.15,71.7,865.0,204.3,115.3,33.0,13.0,47.8,81.0,39.0
1627736,Malik Beasley,Malik,Beasley,89.32,72.0,987.0,233.7,113.3,58.7,7.3,42.3,74.5,39.6
1626181,Norman Powell,Norman,Powell,89.98,65.3,1127.0,186.7,105.3,55.3,16.3,48.3,81.6,41.7
1642449,Tolu Smith,Tolu,Smith,29.73,1.0,14.0,8.0,0.0,0.0,0.0,66.7,66.7,0.0
1630699,MarJon Beauchamp,MarJon,Beauchamp,58.82,11.7,26.3,14.7,3.7,1.3,0.3,47.0,75.0,40.0
1627752,Taurean Prince,Taurean,Prince,89.88,70.7,615.3,216.3,119.3,54.0,21.7,45.5,79.7,40.5
203114,Khris Middleton,Khris,Middleton,87.2,24.7,293.3,91.3,100.0,23.3,5.3,46.7,85.8,34.8
1630228,Jonathan Kuminga,Jonathan,Kuminga,88.95,62.7,857.7,267.7,130.7,44.7,29.3,50.3,68.9,33.2
1630538,Bones Hyland,Bones,Hyland,84.8,16.0,99.3,16.7,21.3,12.0,2.7,48.5,59.0,42.6
1629640,Keldon Johnson,Keldon,Johnson,89.39,69.7,1149.3,355.3,167.7,48.7,17.7,46.3,77.1,33.1
1626196,Josh Richardson,Josh,Richardson,87.13,31.0,312.7,84.0,84.7,24.0,8.7,39.0,94.2,32.6
1628365,Markelle Fultz,Markelle,Fultz,88.05,41.3,411.0,130.7,162.7,46.3,14.3,46.8,82.7,34.4
1630583,Santi Aldama,Santi,Aldama,88.97,67.7,720.3,379.7,141.0,46.7,43.7,46.3,68.7,35.7
1631097,Bennedict Mathurin,Bennedict,Mathurin,89.57,69.7,1104.7,311.7,123.7,43.3,17.0,44.6,82.7,34.6
202681,Kyrie Irving,Kyrie,Irving,89.34,49.3,1268.3,244.7,247.0,60.3,28.0,48.5,90.1,39.5
